지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
221,제천,2023-04-22,12.6,4.4,321,20,1441,,1.6,42.6
221,제천,2023-04-23,12.2,3.8,541,19.8,1503,,.9,50.5
221,제천,2023-04-24,12.4,7.1,2400,17.5,1457,,1.6,54.9
221,제천,2023-04-25,7,3.6,308,8.8,914,4,.5,88.6
221,제천,2023-04-26,7.4,1.6,2358,11.9,1528,.5,1.9,80.9
221,제천,2023-04-27,9.9,-.7,516,20.6,1603,,1.1,66.3
221,제천,2023-04-28,14.1,2.5,551,21.9,1603,.1,1.5,58.9
221,제천,2023-04-29,12.5,8,2340,16.5,1247,3.8,1.9,89.1
221,제천,2023-04-30,12.8,7.5,602,19.2,1625,,2.7,57.3
221,제천,2023-05-01,12.3,5.4,555,19.2,1604,.3,1.9,58.8
221,제천,2023-05-02,13.1,1.9,532,22.9,1535,,.9,55.8
221,제천,2023-05-03,16.4,7.5,559,25.3,1536,,1.1,51
221,제천,2023-05-04,17.9,9.6,534,24.9,1346,,1.3,65.8
221,제천,2023-05-05,17.7,16,245,18.9,1652,52.1,1.1,98.3
221,제천,2023-05-06,11.2,10,1903,18.5,15,52.8,4.3,85.9
221,제천,2023-05-07,10.2,4.1,2400,13.4,1431,.9,2.4,65.5
221,제천,2023-05-08,11.9,1.2,532,21.2,1503,,1.1,64.5
221,제천,2023-05-09,14.4,4.2,532,24.3,1538,,1.5,63.6
221,제천,2023-05-10,15.1,5.8,502,24.7,1440,,.9,61
221,제천,2023-05-11,16.1,7.2,438,24.9,1441,,.9,61.4
221,제천,2023-05-12,17,8.6,546,23.9,1412,,.9,59.5
221,제천,2023-05-13,16.9,8.5,552,24.1,1448,,1.1,60.1
221,제천,2023-05-14,15.6,8,518,23.6,1333,,1.2,66.3
221,제천,2023-05-15,17.4,7.2,529,26.9,1616,,1,60.8
221,제천,2023-05-16,20.3,10.6,509,30.4,1552,,1.4,61.4
221,제천,2023-05-17,20.5,10.1,546,29.7,1525,,1.6,56.4
221,제천,2023-05-18,18.2,13.5,427,23.6,1247,0,1.4,72.4
221,제천,2023-05-19,18.9,13.7,2314,23.4,1448,,2.2,65
221,제천,2023-05-20,19.2,10.5,507,26.6,1558,,1.5,69
221,제천,2023-05-21,17.9,14.9,125,22.1,1555,,2.1,66.3
221,제천,2023-05-22,17,13.8,420,22.9,1702,0,.9,62.6
221,제천,2023-05-23,15.7,7.7,530,24.4,1538,,1.2,62.3
221,제천,2023-05-24,17.4,8.2,430,25.2,1407,,.9,61.5
221,제천,2023-05-25,19.7,10.7,556,26.4,1503,,1.1,52
221,제천,2023-05-26,19.7,13.8,545,25.6,1503,0,1.2,59.6
221,제천,2023-05-27,17.6,13.9,511,20,1123,1.9,.6,89.4
221,제천,2023-05-28,18.4,17.2,725,19.7,1748,39.4,.4,100
221,제천,2023-05-29,20,17.4,2219,23.9,1811,19.7,.7,93.1
221,제천,2023-05-30,20.3,16.2,2357,25.1,1427,,1.7,74.4
221,제천,2023-05-31,19.8,13,517,26.6,1531,,1,59
221,제천,2023-06-01,20.5,14.8,441,26.4,1447,,.8,68.8
221,제천,2023-06-02,21.2,16.9,2255,26.8,1500,,1.7,73.6
221,제천,2023-06-03,20.5,14.5,508,27.1,1522,,1.8,60.8
221,제천,2023-06-04,19.3,10.8,527,27.3,1450,,1.6,59.3
221,제천,2023-06-05,19.3,11.6,529,25.6,1404,,1.9,66
221,제천,2023-06-06,19.5,13,545,26.1,1511,,1.3,70.8
221,제천,2023-06-07,19.3,16.5,140,23.5,1604,,1.3,78.8
221,제천,2023-06-08,21.6,16,511,27.7,1342,.6,1.2,74.8
221,제천,2023-06-09,21.4,16.1,2332,27.3,1456,.8,1.5,63.8
221,제천,2023-06-10,20.1,15,46,29.3,1635,8.9,1,74.5
221,제천,2023-06-11,19.8,15.2,354,27.3,1412,3.4,1,87.8
221,제천,2023-06-12,21.1,17,347,27.3,1437,.2,1.1,75.5
221,제천,2023-06-13,20.8,15.8,2356,27.5,1527,,1.3,73.5
221,제천,2023-06-14,19.8,13.5,515,27.1,1326,6.2,1.2,76.6
221,제천,2023-06-15,18.8,15.2,139,24.3,1219,0,.9,86.3
221,제천,2023-06-16,22.1,15.7,122,29.4,1439,,1.2,77.1
221,제천,2023-06-17,23.1,14.9,455,31.5,1549,,1,68.9
221,제천,2023-06-18,25,17.5,539,32.8,1448,,.7,64.1
221,제천,2023-06-19,25.8,18.9,542,32.5,1441,,1.3,61.6
221,제천,2023-06-20,21.8,17.3,514,27.1,1206,.2,1.1,69.1
221,제천,2023-06-21,19.2,17.1,322,21.1,1803,26.7,1.1,98.5
221,제천,2023-06-22,20.6,17.6,2357,25.7,1337,1.3,1.6,85.6
221,제천,2023-06-23,22.4,16.8,220,28.4,1507,,.9,76.8
221,제천,2023-06-24,24.1,16.4,505,31.5,1630,,.8,69.9
221,제천,2023-06-25,24.5,18.4,515,30.3,1504,,.8,75
221,제천,2023-06-26,21.4,19,540,23.1,1529,123.6,.8,95.9
221,제천,2023-06-27,24.2,21.1,2210,28.2,1545,14,1.9,80.4
221,제천,2023-06-28,24.3,20,600,28.5,1358,,1.5,80.5
221,제천,2023-06-29,23.3,22.4,1718,25,1057,40.8,.6,97.3
221,제천,2023-06-30,24.1,22.1,2358,26.1,1225,4.6,.8,94.4
221,제천,2023-07-01,25.3,20.8,245,31.2,1614,,1,83.3
221,제천,2023-07-02,24.9,20.5,452,29.8,1331,,.7,87.9
221,제천,2023-07-03,25.8,21.1,314,32.7,1442,,.8,79.5
221,제천,2023-07-04,23.8,20.7,445,29.1,1200,27.4,1,88.9
221,제천,2023-07-05,23.3,21.1,2353,26.6,1607,30.3,2.5,87.5
221,제천,2023-07-06,24.4,18.7,430,30.7,1452,,1.1,80.3
221,제천,2023-07-07,21.6,19.1,1752,26.5,1034,1.4,1,88.5
221,제천,2023-07-08,23.5,18.9,235,29.2,1505,.2,.8,88.1
221,제천,2023-07-09,23.3,21.2,1437,28.7,1352,41.8,.7,94.9
221,제천,2023-07-10,24.7,21,647,29.9,1416,7.2,1.1,88.4
221,제천,2023-07-11,22.4,20.2,2003,24.8,837,56.2,.6,96.9
221,제천,2023-07-12,24.6,20.7,28,28.6,1447,,.7,89.3
221,제천,2023-07-13,23.6,22.7,436,25,1647,42.9,.5,99.3
221,제천,2023-07-14,23.3,22.3,639,24.4,1122,200.7,.9,100
221,제천,2023-07-15,22.1,20.7,2145,23,254,130.4,.8,99.8
221,제천,2023-07-16,23.1,20.7,59,27.1,1653,.1,.7,93.1
221,제천,2023-07-17,24.4,21.2,252,28.6,1605,3.5,.9,91.4
221,제천,2023-07-18,22.6,20.6,2354,24.6,1239,14.2,.7,98.6
221,제천,2023-07-19,24.4,19.4,156,30.3,1413,,.9,84.6
221,제천,2023-07-20,25.6,21.2,240,30.9,1457,,.9,85.9
221,제천,2023-07-21,25.4,22,500,33,1608,0,1,86.5
221,제천,2023-07-22,24.5,20.8,530,29.5,1247,.4,1.4,84.1
221,제천,2023-07-23,24.2,22.6,11,26.2,1036,5.8,.4,96.3
221,제천,2023-07-24,24.8,22.5,2256,29.2,1523,2.9,.8,91.4
221,제천,2023-07-25,24.7,22.3,444,28.9,1230,1.7,.8,92.1
221,제천,2023-07-26,24.9,22.2,523,31.1,1350,1.7,.7,91.1
221,제천,2023-07-27,26.3,22.2,452,31.9,1446,,.9,84.9
221,제천,2023-07-28,27.3,22.7,322,33.1,1519,,.8,82.1
221,제천,2023-07-29,27.2,22.4,503,33.6,1529,,.8,81.4
221,제천,2023-07-30,27.3,22.3,426,34,1419,,1,80.1
221,제천,2023-07-31,25.5,22.8,2353,32.6,1431,36.5,.8,90.8
221,제천,2023-08-01,26.5,22.2,139,32.4,1701,,.9,86.4
221,제천,2023-08-02,26.8,22.9,423,32.1,1500,,.8,86.6
221,제천,2023-08-03,26.2,21.1,530,32.2,1454,,1,80.9
221,제천,2023-08-04,26.7,22.4,435,32.6,1452,,.8,84
221,제천,2023-08-05,27.8,23.1,353,33.8,1515,,.7,81.5
221,제천,2023-08-06,27.7,23,527,34.3,1349,,1.1,81.9
221,제천,2023-08-07,27.3,23.5,602,32.6,1325,,2,77.6
221,제천,2023-08-08,26.7,22.2,553,32,1247,,2.3,75.4
221,제천,2023-08-09,23.9,21.3,2114,27.6,1223,18.2,2.8,84.3
221,제천,2023-08-10,21.1,20,2252,22.5,1620,66.4,1.9,97.1
221,제천,2023-08-11,23.3,20.1,1,29.1,1344,21.4,1.4,91.5
221,제천,2023-08-12,22.8,21.3,534,25.4,1231,.7,.6,91.8
221,제천,2023-08-13,24.5,20,443,30.5,1601,,.5,87.8
221,제천,2023-08-14,26.4,21.5,533,32.4,1549,,1,80.1
221,제천,2023-08-15,25.1,20.2,548,31.7,1548,,1.3,79.5
221,제천,2023-08-16,25,19.6,520,30.8,1510,,.8,82.8
221,제천,2023-08-17,25.6,22.3,556,30.3,1440,,.8,85.6
221,제천,2023-08-18,25.9,21.4,416,31.9,1533,.2,.8,84.4
221,제천,2023-08-19,26.9,22.8,542,31.5,1438,,.6,84.9
221,제천,2023-08-20,27.1,22.9,2359,32.6,1434,0,.9,84.4
221,제천,2023-08-21,26.5,22.5,450,32.2,1431,,.9,83.4
221,제천,2023-08-22,26.4,21.5,544,31.6,1539,.2,.9,82.9
221,제천,2023-08-23,25.5,21.1,2355,31.7,1500,34,1.3,87
221,제천,2023-08-24,23.1,20.7,546,26.6,1353,35.8,1.4,96.5
221,제천,2023-08-25,24.6,20.7,2342,29.1,1458,3.3,1.6,83.3
221,제천,2023-08-26,24,19.4,330,29.8,1501,,.8,83.1
221,제천,2023-08-27,24.1,19.1,618,28.9,1346,,1.2,78.4
221,제천,2023-08-28,23.8,20.7,325,26.8,1239,0,2,76.1
221,제천,2023-08-29,24.1,21.2,2355,27,1242,11.7,1.2,91.6
221,제천,2023-08-30,20.3,18.9,2116,22.2,1253,49,.7,99
221,제천,2023-08-31,20.8,16.9,2358,26,1518,,.5,88.4
221,제천,2023-09-01,21.2,16.2,103,28.3,1454,,.9,85.8
221,제천,2023-09-02,22.2,15.5,459,30,1525,.2,.9,82.4
221,제천,2023-09-03,24.2,20.6,536,29.8,1401,.6,.8,86.8
221,제천,2023-09-04,25.1,21.3,531,30.7,1459,,1.2,82.8
221,제천,2023-09-05,24.3,20.5,2341,29.3,1457,,.9,80
221,제천,2023-09-06,23.1,17.5,2353,29.2,1514,,1.3,78.9
221,제천,2023-09-07,21.1,14.5,553,29.2,1457,,1.2,74.5
221,제천,2023-09-08,20.3,13.2,555,28.1,1622,,.7,77.6
221,제천,2023-09-09,21.1,15.1,551,29.5,1518,,.6,80.9
221,제천,2023-09-10,22.6,15.7,521,30,1444,,.6,78.9
221,제천,2023-09-11,23.1,18.3,641,29.4,1446,,.8,80.6
221,제천,2023-09-12,23.2,18.9,601,29.7,1458,,.6,82.6
221,제천,2023-09-13,20.5,19,2346,22.5,1011,28.6,.7,97.1
221,제천,2023-09-14,20.8,18.4,546,24.4,1455,2.8,1.4,88.3
221,제천,2023-09-15,20.8,19.2,538,22.5,1251,14.6,.8,96.9
221,제천,2023-09-16,22.3,20.4,321,26.1,1220,25.4,.5,97.5
221,제천,2023-09-17,23.2,20.8,650,27.5,1547,30.6,.6,90.9
221,제천,2023-09-18,22.8,18.6,524,29,1445,20.3,.8,87
221,제천,2023-09-19,21,16.7,623,25.3,1353,,.7,90
221,제천,2023-09-20,19.3,17.9,2007,20.8,1231,69.2,1.7,97.5
221,제천,2023-09-21,17.9,13.6,2358,21.8,1233,,1.5,80
221,제천,2023-09-22,16.6,12.2,305,23.6,1432,,.8,85.8
221,제천,2023-09-23,17.4,11.5,422,25.2,1356,,1.4,83
221,제천,2023-09-24,18,12.2,637,23.8,1317,,2,69.5
221,제천,2023-09-25,19.6,15.4,614,25.8,1356,1.5,1,79.4
221,제천,2023-09-26,18.8,17.9,537,19.6,1431,31.4,.7,100
221,제천,2023-09-27,19.9,18.9,418,21.9,1508,6.9,1,98.4
221,제천,2023-09-28,20.3,16.2,2150,25.2,1356,,1.2,87.8
221,제천,2023-09-29,18.2,14.7,2240,24.3,1437,,.7,85.1
221,제천,2023-09-30,16.7,13.8,2332,22,1354,2.5,.9,89.1
221,제천,2023-10-01,14.7,9.3,2333,21.9,1349,,1.2,77.3
221,제천,2023-10-02,12.8,6.8,617,22.4,1458,,.6,83
221,제천,2023-10-03,11.9,7.5,436,19.6,1612,,.6,90.5
221,제천,2023-10-04,14,8,212,22.2,1413,3.6,1,88.9
221,제천,2023-10-05,11.4,6.4,2400,17.4,1334,,1.8,66.4
221,제천,2023-10-06,10.9,3.6,550,19.3,1426,,.8,80.4
221,제천,2023-10-07,13.2,6.6,408,19.3,1232,,.8,83
221,제천,2023-10-08,14.3,10.7,447,18.6,1218,,1.4,80.6
221,제천,2023-10-09,13.8,8.4,448,20.8,1416,,.7,85.5
221,제천,2023-10-10,13.3,7.6,625,21.8,1546,,.7,83.6
221,제천,2023-10-11,12.9,6.5,548,21.1,1430,,.6,80.5
221,제천,2023-10-12,12.9,5.8,648,22,1439,,.6,83.5
221,제천,2023-10-13,13.2,8.5,2337,20.8,1336,,.7,84.3
221,제천,2023-10-14,11.5,6.2,617,19.3,1448,2,.6,91.1
221,제천,2023-10-15,12.2,8.9,2400,18.3,1516,,1,89.6
221,제천,2023-10-16,12.4,5.3,2339,19.2,1336,0,1.1,78.6
221,제천,2023-10-17,8.5,1.7,628,18.5,1440,,.7,82.9
221,제천,2023-10-18,10.5,2.3,628,21.4,1512,,.7,81.1
221,제천,2023-10-19,10.4,5.3,523,13,1454,8.4,.2,99.4
221,제천,2023-10-20,10.8,5.8,2228,14.5,1346,.9,2.5,53.5
221,제천,2023-10-21,5.5,-.9,553,14.6,1526,.1,1.2,79.5
221,제천,2023-10-22,7.7,-.6,621,17,1415,,.8,79.3
221,제천,2023-10-23,10.2,3.9,424,19.4,1516,,.7,84.6
221,제천,2023-10-24,10.4,3.9,556,17,1439,,.7,86.4
221,제천,2023-10-25,11.5,6.1,505,20,1452,,.8,88.1
221,제천,2023-10-26,12.1,6.2,430,19.9,1402,18.8,1,89.5
221,제천,2023-10-27,10.6,5.4,2355,16.1,1127,,.7,89.6
221,제천,2023-10-28,9,4.8,135,16.8,1501,,.6,92.3
221,제천,2023-10-29,8.9,2.8,652,18.4,1512,,.7,84.3
221,제천,2023-10-30,9.4,2.6,637,19.4,1411,,.6,83.8
221,제천,2023-10-31,9.3,2.9,642,20.4,1428,,.7,82.6
221,제천,2023-11-01,11.3,5.7,1,16,2244,,.1,94.8
221,제천,2023-11-02,15.4,7.7,2358,24.8,1508,,.9,80
221,제천,2023-11-03,15.8,6,312,22.6,1436,0,1.2,79
221,제천,2023-11-04,16.1,13.1,2254,18.5,1311,.4,1.7,83
221,제천,2023-11-05,17.3,12.4,544,22.9,1327,5,1.5,81.9
221,제천,2023-11-06,13.7,6,2143,19,843,27.8,3.5,79.9
221,제천,2023-11-07,5.4,-.2,2359,10.1,1453,.7,3,64.9
221,제천,2023-11-08,5.6,-1.9,709,16.9,1544,,.6,77
221,제천,2023-11-09,9.8,0,654,18.3,1424,.5,.8,84.1
221,제천,2023-11-10,5.6,-1.9,2343,12.9,1,,2.2,60
221,제천,2023-11-11,1.1,-3.6,322,6.8,1453,,1,60.4
221,제천,2023-11-12,-1,-6.1,634,4.6,1434,,1.3,62.6
221,제천,2023-11-13,-1,-7.3,658,6.5,1353,,1.3,66.5
221,제천,2023-11-14,.9,-5.5,720,9.3,1410,,.9,75
221,제천,2023-11-15,2.1,-4.4,713,11.5,1426,,.8,81.9
221,제천,2023-11-16,2.8,-1.9,124,5.4,1255,5,.4,95.1
221,제천,2023-11-17,1.7,-2.5,2353,5.9,1218,.2,2.2,69.4
221,제천,2023-11-18,-1.1,-5.2,637,3.9,1530,,2.8,59.1
221,제천,2023-11-19,4.5,-5.1,259,10.7,1610,,1.5,76.4
221,제천,2023-11-20,2.2,-3.4,650,11,1447,,.8,76.5
221,제천,2023-11-21,2.1,-5,623,13.5,1513,,.6,73.5
221,제천,2023-11-22,4.3,-4.7,711,13.6,1331,,.7,74
221,제천,2023-11-23,9.6,3.1,2359,15.5,1225,0,2.3,58.6
221,제천,2023-11-24,-1,-5.5,2314,3.1,1,,3,46
221,제천,2023-11-25,-3.7,-9.2,731,3.5,1456,,.8,56.1
221,제천,2023-11-26,1.2,-6.2,41,6.7,1422,,.4,59.9
221,제천,2023-11-27,3.7,1.4,602,6.6,2227,9.6,.8,93.8
221,제천,2023-11-28,1.6,-3.4,2300,5.3,1,0,3,59.4
221,제천,2023-11-29,-.7,-6,727,4,1304,.6,2.1,64.3
221,제천,2023-11-30,-5.3,-8.5,632,-1.4,1532,,2.3,54
221,제천,2023-12-01,-5.4,-10.7,649,.6,1516,,1.3,63.3
221,제천,2023-12-02,-2.3,-10.2,506,4,2235,0,.5,74.9
221,제천,2023-12-03,-1.2,-6.9,2350,4.8,1502,,1.3,62
221,제천,2023-12-04,-2.4,-8.7,658,7,1424,,.7,71.5
221,제천,2023-12-05,-.8,-7.1,627,9.6,1410,,.5,76.5
221,제천,2023-12-06,1.9,-5.2,352,7.3,2150,4.8,.7,83
221,제천,2023-12-07,2.7,-3,742,8.6,1552,,2.1,69.6
221,제천,2023-12-08,5.5,-3.6,613,15.4,1533,,.7,81.5
221,제천,2023-12-09,10.6,3.2,104,16.9,1508,,1.1,83.1
221,제천,2023-12-10,9.4,2.2,533,15,1247,,1.7,80.9
221,제천,2023-12-11,9.5,6,2359,11.7,401,15.1,3.8,82
221,제천,2023-12-12,4.9,-.4,2349,8.3,1444,.1,2.5,73.4
221,제천,2023-12-13,4.4,-2,301,10.4,1551,,.9,82.3
221,제천,2023-12-14,7.3,4.9,451,9.2,1205,19.3,2.1,87.1
221,제천,2023-12-15,4.4,2.6,2250,7.2,1,47.9,2.5,96.5
221,제천,2023-12-16,-3.2,-9.4,2356,3.4,334,2.8,4.1,68.8
221,제천,2023-12-17,-10,-12.7,2400,-6.7,1459,,2.9,49.4
221,제천,2023-12-18,-8.7,-13.7,600,-5,1443,,.7,63.6
221,제천,2023-12-19,-4.1,-10,748,.9,1440,,.9,68.6
221,제천,2023-12-20,-6.8,-11,2350,-3.3,1,.4,2.7,65.3
221,제천,2023-12-21,-11.3,-13.6,512,-7.9,1537,,2.6,51.9
221,제천,2023-12-22,-12.2,-15.5,625,-8.1,1520,,1.9,54.6
221,제천,2023-12-23,-9.9,-16.2,637,-2.1,1532,,.6,67.5
221,제천,2023-12-24,-5.9,-9.2,2312,-.7,1357,.1,.9,77.4
221,제천,2023-12-25,-4.6,-10,308,-.4,1559,1,.7,92.1
221,제천,2023-12-26,-1.2,-6.4,13,4.6,1509,,1.2,86
221,제천,2023-12-27,-2.6,-7.6,551,5.8,1516,,.5,83.1
221,제천,2023-12-28,-2.5,-7.5,711,4.6,1439,,.8,81.5
221,제천,2023-12-29,-3.3,-8.6,623,4,1344,,.7,86.3
221,제천,2023-12-30,-2.5,-7.6,524,.7,2343,5.8,.4,96.1
221,제천,2023-12-31,.9,.2,332,2.2,1524,8.2,.8,99.3
226,보은,2023-01-01,-2.3,-9.3,325,5,1335,,1.1,62.4
226,보은,2023-01-02,-5.5,-11.1,803,.8,1440,,1.1,57.6
226,보은,2023-01-03,-6,-13.6,734,1.3,1538,,1.1,62.9
226,보은,2023-01-04,-4.3,-11.4,437,3.8,1500,,.8,67.6
226,보은,2023-01-05,-4.1,-10.7,641,4.3,1425,,.6,79.9
226,보은,2023-01-06,-1.7,-7.8,530,6.2,1517,.3,.5,80.5
226,보은,2023-01-07,1.2,-3.9,2400,4.9,1450,4.3,1.8,78.8
226,보은,2023-01-08,-1.6,-7.8,745,6.7,1539,,.3,78.5
226,보은,2023-01-09,.6,-4.6,220,8.3,1351,0,.8,76
226,보은,2023-01-10,-1.1,-7.9,742,9.2,1503,,.5,75.3
226,보은,2023-01-11,-.1,-6.7,733,9.3,1509,,.4,68.6
226,보은,2023-01-12,2.2,-6.3,737,14.3,1514,.2,.4,67.5
226,보은,2023-01-13,7.2,2.8,8,11.4,1827,13.5,.7,99.6
226,보은,2023-01-14,7.2,4.6,2341,9.9,39,3.8,.8,96.9
226,보은,2023-01-15,.9,-2.7,2335,5.6,38,2.6,1.5,89.3
226,보은,2023-01-16,-3.6,-7.1,2334,-.3,1524,,2,69
226,보은,2023-01-17,-3.4,-7.4,111,2,1426,,.8,69.1
226,보은,2023-01-18,-2.1,-6.3,2354,3,1422,.1,.9,76
226,보은,2023-01-19,-2,-8,349,4.5,1349,,.7,72.3
226,보은,2023-01-20,-2.1,-8.7,2400,2.1,415,.4,2.6,59.4
226,보은,2023-01-21,-5.4,-11.5,737,1.3,1428,,.9,69.3
226,보은,2023-01-22,-1.7,-5.7,253,3.7,1611,,.5,68.3
226,보은,2023-01-23,-.4,-6,559,6.9,1342,,1.6,69.9
226,보은,2023-01-24,-11.4,-14.4,2355,-2.9,1,.3,4.3,60.4
226,보은,2023-01-25,-12.6,-18.1,728,-6.6,1621,,1.3,54.6
226,보은,2023-01-26,-7.4,-13.9,238,-4.3,1702,1.5,.3,84
226,보은,2023-01-27,-7.5,-13,742,-3.2,1349,,2.6,64.1
226,보은,2023-01-28,-6.7,-14.8,807,-1.2,1617,,1.4,64.9
226,보은,2023-01-29,-1.9,-10.1,633,4.6,1432,.3,1.4,71.6
226,보은,2023-01-30,-1.7,-7.2,817,3.6,1446,,1.7,53.4
226,보은,2023-01-31,-.6,-9.9,708,9.4,1453,,.9,70.6
226,보은,2023-02-01,1.3,-4.5,2325,6.7,1146,,2.1,66
226,보은,2023-02-02,-2.5,-7.3,641,3.7,1525,,.9,61
226,보은,2023-02-03,-1.3,-6,2350,4.1,1436,,1,52.6
226,보은,2023-02-04,-2.9,-9.2,706,5.2,1548,,1,67.4
226,보은,2023-02-05,-1.8,-9.2,728,7,1433,,.6,72.9
226,보은,2023-02-06,.4,-8.3,710,10.4,1605,,.5,63.3
226,보은,2023-02-07,1.1,-5.5,518,11.4,1433,,.6,61.3
226,보은,2023-02-08,-.1,-6.5,655,8.5,1525,,1.1,63.3
226,보은,2023-02-09,1.7,-8,702,8.6,1407,.9,1.6,67.9
226,보은,2023-02-10,2.1,-.8,2347,5.5,1633,3.4,.5,93.6
226,보은,2023-02-11,1,-2.8,2320,6.7,1535,,.6,90
226,보은,2023-02-12,1.5,-5.5,459,7.6,2138,,.8,80.8
226,보은,2023-02-13,5.5,1.4,2231,8.7,1606,,1,72.8
226,보은,2023-02-14,1.6,-2.6,2334,7.2,1547,,.9,69.5
226,보은,2023-02-15,2.8,-2.8,20,5.1,1535,,1.7,62.8
226,보은,2023-02-16,1.8,-2.9,2339,6.5,1614,,1.1,74.3
226,보은,2023-02-17,3.1,-4,731,10.2,1455,,.6,63.5
226,보은,2023-02-18,5.4,3,242,8.5,1615,.5,.3,69.5
226,보은,2023-02-19,2.9,-2.4,2345,7.1,1414,.5,2.1,69.1
226,보은,2023-02-20,-1.5,-6.3,651,4.3,1301,,2.2,57.9
226,보은,2023-02-21,-2.7,-9.5,700,4.8,1507,,.8,54.3
226,보은,2023-02-22,1,-8.8,653,8.7,1507,,1,60.9
226,보은,2023-02-23,2.3,-4.2,724,9,1516,,1.3,61
226,보은,2023-02-24,2.5,-3.6,433,9.9,1440,,1.7,57.6
226,보은,2023-02-25,-.9,-7.1,730,6,1501,,1.3,58.5
226,보은,2023-02-26,-.4,-8.5,641,9.2,1521,,.7,56.8
226,보은,2023-02-27,2.2,-7.4,645,13.4,1451,,.7,52.4
226,보은,2023-02-28,4,-6,552,12.9,1545,,1.3,59.9
226,보은,2023-03-01,5.6,2.6,2346,10.7,1248,,2,62.1
226,보은,2023-03-02,1.5,-4.3,2346,6.9,1434,,2.5,36
226,보은,2023-03-03,2.5,-7.2,653,12,1527,,1,54.9
226,보은,2023-03-04,3.9,-3.3,605,14,1520,,.7,69.6
226,보은,2023-03-05,5.7,-3.3,711,15.7,1525,,.7,60.6
226,보은,2023-03-06,5.9,-3.8,654,16.6,1508,,.9,50.5
226,보은,2023-03-07,9,-.7,319,20.2,1402,,1.3,50.1
226,보은,2023-03-08,10.3,.1,725,20.6,1340,,1,51.9
226,보은,2023-03-09,10.8,3.6,711,20.1,1446,,1.3,59.3
226,보은,2023-03-10,11.3,-.3,636,23.3,1559,,.8,52.4
226,보은,2023-03-11,13.3,3,641,23.7,1408,,.8,47.5
226,보은,2023-03-12,5.7,-.3,2349,11,8,9.3,2.1,68.9
226,보은,2023-03-13,2.6,-1.9,650,8.5,1509,,2.4,41.5
226,보은,2023-03-14,6.8,-2.5,636,17.4,1554,,.9,49.6
226,보은,2023-03-15,9.4,-1.7,618,19.4,1358,,2,62.3
226,보은,2023-03-16,5.6,-.6,714,11.7,1416,,1.8,31.5
226,보은,2023-03-17,6.8,.8,640,12.1,1312,,1.1,45.9
226,보은,2023-03-18,8.2,3.1,2359,15,1331,,1.4,45
226,보은,2023-03-19,6.6,-2.7,715,16.2,1526,,.8,53.8
226,보은,2023-03-20,8.6,-1.2,451,18.4,1551,,1,48.9
226,보은,2023-03-21,11.9,.1,632,22.9,1515,,1,44.8
226,보은,2023-03-22,15.3,3.7,530,23,1452,,1.8,62.8
226,보은,2023-03-23,14.8,9.9,2353,18.6,1620,15.7,1.1,90.1
226,보은,2023-03-24,10.4,5.3,611,14.1,1526,,1.4,78.3
226,보은,2023-03-25,9.3,7.9,659,11.5,1521,,1.7,77
226,보은,2023-03-26,8.9,1.7,2400,15.1,1340,,1.7,52.1
226,보은,2023-03-27,5.6,-3.4,622,13.6,1551,,1.1,49
226,보은,2023-03-28,7.1,-2.7,612,16.1,1425,,1.1,56.6
226,보은,2023-03-29,9.9,-.8,559,20.5,1514,,.9,52.5
226,보은,2023-03-30,11.7,.2,610,21.9,1403,,.8,41.8
226,보은,2023-03-31,12.7,1.1,634,23.3,1538,,1,43.8
226,보은,2023-04-01,14.8,3,626,24.1,1524,,1.5,42.8
226,보은,2023-04-02,14.8,5.2,707,21.4,1448,,1.9,38.6
226,보은,2023-04-03,13.8,2.3,616,21.8,1624,,1.9,41.5
226,보은,2023-04-04,14.3,9.4,456,20.3,1328,6.4,2.4,57.6
226,보은,2023-04-05,13.2,9,2353,15.8,1151,13.3,3.5,89.9
226,보은,2023-04-06,9.2,7.7,2350,10.3,1135,3.5,1.6,89.1
226,보은,2023-04-07,8.4,2.5,705,15.1,1358,.6,2,63.3
226,보은,2023-04-08,6.9,-1.8,612,14.8,1504,,2.2,52.1
226,보은,2023-04-09,8.5,-1.1,619,18.4,1442,,1.3,56.1
226,보은,2023-04-10,10.7,-.5,554,21,1426,,1.1,55.3
226,보은,2023-04-11,12.2,4.6,455,19.9,1223,3.4,1.6,82
226,보은,2023-04-12,9.3,1.5,609,17.2,1510,,1.8,47
226,보은,2023-04-13,11.2,-.4,556,22,1553,,.9,45.5
226,보은,2023-04-14,14.3,5,511,21,1628,,1.1,49.6
226,보은,2023-04-15,11.8,7.1,2358,15.6,1000,6.5,.7,87.1
226,보은,2023-04-16,9.4,4.6,2326,16.2,1344,0,1.2,75.9
226,보은,2023-04-17,11.4,1.4,614,20.2,1620,,.8,62.1
226,보은,2023-04-18,13.6,11.1,956,15.1,54,6.3,1.1,81.8
226,보은,2023-04-19,18.6,12.8,602,24.9,1649,,1.8,71.9
226,보은,2023-04-20,19.3,15,2357,24.7,1536,,1.4,76.4
226,보은,2023-04-21,16.6,11.8,2351,21,1531,,1.7,62.3
226,보은,2023-04-22,14.2,8.2,609,19.5,1350,,1.8,43.8
